id,customer_id,net_amount,fee_internal_amount,fee_external_amount,category,transaction_date,year_month,cohort_month,created_at
7915,30639,10000,500,4000,VA_BANK_BRI,2024-11-04,2024-11,2024-11,2024-06-02 12:24:12.809908+00:00
7916,2479,100000,500,4000,VA_BANK_MANDIRI,2024-08-09,2024-08,2024-08,2024-06-02 12:24:12.809908+00:00
7917,25731,300000,500,4000,VA_BANK_BRI,2024-11-08,2024-11,2024-10,2024-06-02 12:24:12.809908+00:00
7918,2457,15000,500,4000,VA_BANK_MANDIRI,2024-08-10,2024-08,2024-08,2024-06-02 12:24:12.809908+00:00
7919,32206,1000000,500,4000,VA_BANK_MANDIRI,2024-11-08,2024-11,2024-11,2024-06-02 12:24:12.809908+00:00
7920,32351,100000,500,4000,VA_BANK_MANDIRI,2024-11-09,2024-11,2024-11,2024-06-02 12:24:12.809908+00:00
7921,32286,100000,500,4000,VA_BANK_BRI,2024-11-08,2024-11,2024-11,2024-06-02 12:24:12.809908+00:00
7922,652,20000,500,4000,VA_BANK_BRI,2024-07-18,2024-07,2024-07,2024-06-02 12:24:12.809908+00:00
7923,29115,2000000,500,4000,VA_BANK_BNI,2024-11-08,2024-11,2024-11,2024-06-02 12:24:12.809908+00:00
7924,619,50000,500,4000,VA_BANK_MANDIRI,2024-07-20,2024-07,2024-07,2024-06-02 12:24:12.809908+00:00
7925,27410,2000000,500,4000,VA_BANK_BNI,2024-11-08,2024-11,2024-10,2024-06-02 12:24:12.809908+00:00
7926,2579,500000,500,4000,VA_BANK_BRI,2024-11-10,2024-11,2024-08,2024-06-02 12:24:12.809908+00:00
7927,30711,174000,500,4000,VA_BANK_BNI,2024-11-04,2024-11,2024-11,2024-06-02 12:24:12.809908+00:00
7928,32635,200000,500,4000,VA_BANK_MANDIRI,2024-11-10,2024-11,2024-11,2024-06-02 12:24:12.809908+00:00
7929,9996,46000,500,4000,VA_BANK_MANDIRI,2024-11-10,2024-11,2024-11,2024-06-02 12:24:12.809908+00:00
7930,4080,2000000,500,4000,VA_BANK_BRI,2024-11-12,2024-11,2024-09,2024-06-02 12:24:12.809908+00:00
7931,33316,21000,500,4000,VA_BANK_BRI,2024-11-12,2024-11,2024-11,2024-06-02 12:24:12.809908+00:00
7932,33198,100000,500,4000,VA_BANK_BNI,2024-11-12,2024-11,2024-11,2024-06-02 12:24:12.809908+00:00
7933,14326,97000,500,4000,VA_BANK_BNI,2024-11-12,2024-11,2024-09,2024-06-02 12:24:12.809908+00:00
7934,33411,100000,500,4000,VA_BANK_BRI,2024-11-13,2024-11,2024-11,2024-06-02 12:24:12.809908+00:00
7935,29676,51550,500,4000,VA_BANK_MANDIRI,2024-11-04,2024-11,2024-11,2024-06-02 12:24:12.809908+00:00
7936,2759,10000,500,4000,VA_BANK_BNI,2024-11-13,2024-11,2024-08,2024-06-02 12:24:12.809908+00:00
7937,25731,100000,500,4000,VA_BANK_BRI,2024-11-14,2024-11,2024-10,2024-06-02 12:24:12.809908+00:00
7938,28273,100000,500,4000,VA_BANK_BRI,2024-11-14,2024-11,2024-10,2024-06-02 12:24:12.809908+00:00
7939,33615,60000,500,4000,VA_BANK_BNI,2024-11-14,2024-11,2024-11,2024-06-02 12:24:12.809908+00:00
7940,32748,50000,500,4000,VA_BANK_BRI,2024-11-10,2024-11,2024-11,2024-06-02 12:24:12.809908+00:00
7941,33479,40000,500,4000,VA_BANK_BRI,2024-11-13,2024-11,2024-11,2024-06-02 12:24:12.809908+00:00
7942,5013,1450000,500,4000,VA_BANK_BRI,2024-11-13,2024-11,2024-09,2024-06-02 12:24:12.809908+00:00
7943,12351,500000,500,4000,VA_BANK_BRI,2024-11-04,2024-11,2024-10,2024-06-02 12:24:12.809908+00:00
7944,33016,647000,500,4000,VA_BANK_BRI,2024-11-13,2024-11,2024-11,2024-06-02 12:24:12.809908+00:00
7945,24090,100000,500,4000,VA_BANK_MANDIRI,2024-11-14,2024-11,2024-10,2024-06-02 12:24:12.809908+00:00
7946,31079,100000,500,4000,VA_BANK_BRI,2024-11-05,2024-11,2024-11,2024-06-02 12:24:12.809908+00:00
7947,23025,50000,500,4000,VA_BANK_BRI,2024-11-11,2024-11,2024-11,2024-06-02 12:24:12.809908+00:00
7948,14371,100000,500,4000,VA_BANK_MANDIRI,2024-11-11,2024-11,2024-11,2024-06-02 12:24:12.809908+00:00
7949,32748,13333,500,4000,VA_BANK_BRI,2024-11-14,2024-11,2024-11,2024-06-02 12:24:12.809908+00:00
7950,24090,500000,500,4000,VA_BANK_MANDIRI,2024-11-14,2024-11,2024-10,2024-06-02 12:24:12.809908+00:00
7951,3610,10000,500,4000,VA_BANK_BRI,2024-08-14,2024-08,2024-08,2024-06-02 12:24:12.809908+00:00
7952,3517,149000,500,4000,VA_BANK_BRI,2024-08-17,2024-08,2024-08,2024-06-02 12:24:12.809908+00:00
7953,23774,490000,500,4000,VA_BANK_MANDIRI,2024-11-21,2024-11,2024-11,2024-06-02 12:24:12.809908+00:00
7954,3220,33000,500,4000,VA_BANK_BRI,2024-08-18,2024-08,2024-08,2024-06-02 12:24:12.809908+00:00
7955,4784,50000,500,4000,VA_BANK_BRI,2024-08-18,2024-08,2024-08,2024-06-02 12:24:12.809908+00:00
7956,2759,10000,500,4000,VA_BANK_BNI,2024-08-19,2024-08,2024-08,2024-06-02 12:24:12.809908+00:00
7957,4962,150000,500,4000,VA_BANK_MANDIRI,2024-08-19,2024-08,2024-08,2024-06-02 12:24:12.809908+00:00
7958,5972,60000,500,4000,VA_BANK_BRI,2024-08-21,2024-08,2024-08,2024-06-02 12:24:12.809908+00:00
7959,6095,500000,500,4000,VA_BANK_BRI,2024-08-23,2024-08,2024-08,2024-06-02 12:24:12.809908+00:00
7960,4843,20000,500,4000,VA_BANK_BRI,2024-08-21,2024-08,2024-08,2024-06-02 12:24:12.809908+00:00
7961,3825,50000,500,4000,VA_BANK_MANDIRI,2024-08-24,2024-08,2024-08,2024-06-02 12:24:12.809908+00:00
7962,9104,1000000,500,4000,VA_BANK_BRI,2024-08-29,2024-08,2024-08,2024-06-02 12:24:12.809908+00:00
7963,2759,10000,500,4000,VA_BANK_MANDIRI,2024-08-19,2024-08,2024-08,2024-06-02 12:24:12.809908+00:00
7964,596,200000,500,4000,VA_BANK_MANDIRI,2024-08-30,2024-08,2024-07,2024-06-02 12:24:12.809908+00:00
7965,8889,230000,500,4000,VA_BANK_BNI,2024-08-30,2024-08,2024-08,2024-06-02 12:24:12.809908+00:00
7966,9590,10000,500,4000,VA_BANK_BNI,2024-08-31,2024-08,2024-08,2024-06-02 12:24:12.809908+00:00
7967,9104,130000,500,4000,VA_BANK_BRI,2024-09-01,2024-09,2024-08,2024-06-02 12:24:12.809908+00:00
7968,10246,200000,500,4000,VA_BANK_MANDIRI,2024-09-02,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
7969,11455,50000,500,4000,VA_BANK_BRI,2024-09-05,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
7970,8889,100000,500,4000,VA_BANK_BNI,2024-09-11,2024-09,2024-08,2024-06-02 12:24:12.809908+00:00
7971,8889,500000,500,4000,VA_BANK_BNI,2024-09-12,2024-09,2024-08,2024-06-02 12:24:12.809908+00:00
7972,14270,160000,500,4000,VA_BANK_BRI,2024-09-14,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
7973,14270,500000,500,4000,VA_BANK_BRI,2024-09-15,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
7974,14822,100000,500,4000,VA_BANK_BRI,2024-09-16,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
7975,15137,30000,500,4000,VA_BANK_BNI,2024-09-17,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
7976,15614,50000,500,4000,VA_BANK_BRI,2024-09-19,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
7977,2457,20000,500,4000,VA_BANK_BRI,2024-09-19,2024-09,2024-08,2024-06-02 12:24:12.809908+00:00
7978,15665,30000,500,4000,VA_BANK_BRI,2024-09-19,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
7979,15755,10000,500,4000,VA_BANK_BRI,2024-09-19,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
7980,16137,50000,500,4000,VA_BANK_MANDIRI,2024-09-20,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
7981,8889,270000,500,4000,VA_BANK_BNI,2024-09-01,2024-09,2024-08,2024-06-02 12:24:12.809908+00:00
7982,33016,25000,500,4000,VA_BANK_BNI,2024-11-11,2024-11,2024-11,2024-06-02 12:24:12.809908+00:00
7983,7442,29000,500,4000,VA_BANK_BRI,2024-09-21,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
7984,12560,1312389,500,4000,VA_BANK_BRI,2024-09-21,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
7985,33065,500000,500,4000,VA_BANK_BRI,2024-11-12,2024-11,2024-11,2024-06-02 12:24:12.809908+00:00
7986,15137,500000,500,4000,VA_BANK_BNI,2024-09-24,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
7987,18057,1432000,500,4000,VA_BANK_BNI,2024-09-27,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
7988,581,100000,500,4000,VA_BANK_MANDIRI,2024-09-26,2024-09,2024-07,2024-06-02 12:24:12.809908+00:00
7989,15665,550000,500,4000,VA_BANK_BRI,2024-09-26,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
7990,16669,500000,500,4000,VA_BANK_MANDIRI,2024-09-27,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
7991,14893,500000,500,4000,VA_BANK_MANDIRI,2024-09-27,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
7992,16535,200000,500,4000,VA_BANK_MANDIRI,2024-09-27,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
7993,18153,1000000,500,4000,VA_BANK_BNI,2024-09-28,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
7994,5947,1000000,500,4000,VA_BANK_BRI,2024-09-29,2024-09,2024-08,2024-06-02 12:24:12.809908+00:00
7995,10915,500000,500,4000,VA_BANK_MANDIRI,2024-11-12,2024-11,2024-09,2024-06-02 12:24:12.809908+00:00
7996,15755,15000,500,4000,VA_BANK_BNI,2024-09-20,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
7997,15686,1000000,500,4000,VA_BANK_BRI,2024-09-30,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
7998,18811,50000,500,4000,VA_BANK_BNI,2024-09-30,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
7999,16135,300000,500,4000,VA_BANK_BNI,2024-10-02,2024-10,2024-10,2024-06-02 12:24:12.809908+00:00
8000,8889,100000,500,4000,VA_BANK_BRI,2024-10-02,2024-10,2024-08,2024-06-02 12:24:12.809908+00:00
8001,2566,213732,500,4000,VA_BANK_BNI,2024-10-02,2024-10,2024-09,2024-06-02 12:24:12.809908+00:00
8002,8889,300000,500,4000,VA_BANK_BNI,2024-09-10,2024-09,2024-08,2024-06-02 12:24:12.809908+00:00
8003,9996,97000,500,4000,VA_BANK_BRI,2024-11-02,2024-11,2024-11,2024-06-02 12:24:12.809908+00:00
8004,9907,47000,500,4000,VA_BANK_BRI,2024-11-02,2024-11,2024-11,2024-06-02 12:24:12.809908+00:00
8005,26268,47000,500,4000,VA_BANK_BRI,2024-11-02,2024-11,2024-11,2024-06-02 12:24:12.809908+00:00
8006,6399,35000,500,4000,VA_BANK_BNI,2024-11-15,2024-11,2024-08,2024-06-02 12:24:12.809908+00:00
8007,2759,1400000,500,4000,VA_BANK_BNI,2024-10-02,2024-10,2024-08,2024-06-02 12:24:12.809908+00:00
8008,578,100000,500,4000,VA_BANK_MANDIRI,2024-11-12,2024-11,2024-08,2024-06-02 12:24:12.809908+00:00
8009,15755,10000,500,4000,VA_BANK_BNI,2024-09-19,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
8010,8889,500000,500,4000,VA_BANK_BNI,2024-10-03,2024-10,2024-08,2024-06-02 12:24:12.809908+00:00
8011,12351,500000,500,4000,VA_BANK_BRI,2024-10-03,2024-10,2024-10,2024-06-02 12:24:12.809908+00:00
8012,20584,10000,500,4000,VA_BANK_BNI,2024-10-07,2024-10,2024-10,2024-06-02 12:24:12.809908+00:00
8013,21988,100000,500,4000,VA_BANK_BRI,2024-10-09,2024-10,2024-10,2024-06-02 12:24:12.809908+00:00
8014,34210,10000,500,4000,VA_BANK_BRI,2024-11-16,2024-11,2024-11,2024-06-02 12:24:12.809908+00:00
8015,9234,100000,500,4000,VA_BANK_MANDIRI,2024-08-29,2024-08,2024-08,2024-06-02 12:24:12.809908+00:00
8016,14721,50000,500,4000,VA_BANK_BRI,2024-10-12,2024-10,2024-10,2024-06-02 12:24:12.809908+00:00
8017,5350,200000,500,4000,VA_BANK_BRI,2024-10-12,2024-10,2024-10,2024-06-02 12:24:12.809908+00:00
8018,13639,2500000,500,4000,VA_BANK_BNI,2024-10-13,2024-10,2024-09,2024-06-02 12:24:12.809908+00:00
8019,23021,100000,500,4000,VA_BANK_MANDIRI,2024-10-13,2024-10,2024-10,2024-06-02 12:24:12.809908+00:00
8020,16735,100000,500,4000,VA_BANK_BRI,2024-10-13,2024-10,2024-09,2024-06-02 12:24:12.809908+00:00
8021,12124,197000,500,4000,VA_BANK_BNI,2024-10-17,2024-10,2024-09,2024-06-02 12:24:12.809908+00:00
8022,8889,150000,500,4000,VA_BANK_BNI,2024-10-17,2024-10,2024-08,2024-06-02 12:24:12.809908+00:00
8023,24573,500000,500,4000,VA_BANK_BNI,2024-10-18,2024-10,2024-10,2024-06-02 12:24:12.809908+00:00
8024,16735,100000,500,4000,VA_BANK_BRI,2024-09-27,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
8025,18342,4150000,500,4000,VA_BANK_MANDIRI,2024-10-19,2024-10,2024-10,2024-06-02 12:24:12.809908+00:00
8026,2971,300000,500,4000,VA_BANK_BNI,2024-10-20,2024-10,2024-10,2024-06-02 12:24:12.809908+00:00
8027,3388,1900000,500,4000,VA_BANK_BRI,2024-10-20,2024-10,2024-10,2024-06-02 12:24:12.809908+00:00
8028,8889,100000,500,4000,VA_BANK_BNI,2024-09-06,2024-09,2024-08,2024-06-02 12:24:12.809908+00:00
8029,9104,800000,500,4000,VA_BANK_BRI,2024-09-27,2024-09,2024-08,2024-06-02 12:24:12.809908+00:00
8030,5947,1000000,500,4000,VA_BANK_BRI,2024-09-29,2024-09,2024-08,2024-06-02 12:24:12.809908+00:00
8031,17367,100000,500,4000,VA_BANK_BRI,2024-10-17,2024-10,2024-10,2024-06-02 12:24:12.809908+00:00
8032,25500,3500000,500,4000,VA_BANK_BNI,2024-10-20,2024-10,2024-10,2024-06-02 12:24:12.809908+00:00
8033,11663,220000,500,4000,VA_BANK_BNI,2024-09-05,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
8034,15626,290000,500,4000,VA_BANK_MANDIRI,2024-09-26,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
8035,5013,1490000,500,4000,VA_BANK_BRI,2024-10-21,2024-10,2024-09,2024-06-02 12:24:12.809908+00:00
8036,5972,750000,500,4000,VA_BANK_BRI,2024-10-21,2024-10,2024-08,2024-06-02 12:24:12.809908+00:00
8037,22277,3293801,500,4000,VA_BANK_MANDIRI,2024-10-21,2024-10,2024-10,2024-06-02 12:24:12.809908+00:00
8038,9086,800000,500,4000,VA_BANK_MANDIRI,2024-10-21,2024-10,2024-10,2024-06-02 12:24:12.809908+00:00
8039,16535,300000,500,4000,VA_BANK_MANDIRI,2024-10-23,2024-10,2024-09,2024-06-02 12:24:12.809908+00:00
8040,17039,604000,500,4000,VA_BANK_BNI,2024-10-23,2024-10,2024-09,2024-06-02 12:24:12.809908+00:00
8041,15686,200000,500,4000,VA_BANK_BRI,2024-10-23,2024-10,2024-09,2024-06-02 12:24:12.809908+00:00
8042,25487,200000,500,4000,VA_BANK_MANDIRI,2024-10-24,2024-10,2024-10,2024-06-02 12:24:12.809908+00:00
8043,26982,10000,500,4000,VA_BANK_BNI,2024-10-24,2024-10,2024-10,2024-06-02 12:24:12.809908+00:00
8044,26931,2000000,500,4000,VA_BANK_BNI,2024-10-26,2024-10,2024-10,2024-06-02 12:24:12.809908+00:00
8045,15614,1957000,500,4000,VA_BANK_BRI,2024-10-26,2024-10,2024-09,2024-06-02 12:24:12.809908+00:00
8046,20152,200000,500,4000,VA_BANK_BRI,2024-10-26,2024-10,2024-10,2024-06-02 12:24:12.809908+00:00
8047,8889,500000,500,4000,VA_BANK_BNI,2024-09-14,2024-09,2024-08,2024-06-02 12:24:12.809908+00:00
8048,27444,100000,500,4000,VA_BANK_MANDIRI,2024-10-27,2024-10,2024-10,2024-06-02 12:24:12.809908+00:00
8049,14326,205000,500,4000,VA_BANK_BNI,2024-10-27,2024-10,2024-09,2024-06-02 12:24:12.809908+00:00
8050,27991,550000,500,4000,VA_BANK_BNI,2024-10-27,2024-10,2024-10,2024-06-02 12:24:12.809908+00:00
8051,15686,500000,500,4000,VA_BANK_BRI,2024-10-28,2024-10,2024-09,2024-06-02 12:24:12.809908+00:00
8052,28273,25000,500,4000,VA_BANK_BRI,2024-10-29,2024-10,2024-10,2024-06-02 12:24:12.809908+00:00
8053,23043,2700000,500,4000,VA_BANK_BNI,2024-10-29,2024-10,2024-10,2024-06-02 12:24:12.809908+00:00
8054,28555,200000,500,4000,VA_BANK_MANDIRI,2024-10-29,2024-10,2024-10,2024-06-02 12:24:12.809908+00:00
8055,16669,6587456,500,4000,VA_BANK_MANDIRI,2024-10-29,2024-10,2024-09,2024-06-02 12:24:12.809908+00:00
8056,14326,63000,500,4000,VA_BANK_BNI,2024-10-30,2024-10,2024-09,2024-06-02 12:24:12.809908+00:00
8057,16735,50000,500,4000,VA_BANK_BRI,2024-10-30,2024-10,2024-09,2024-06-02 12:24:12.809908+00:00
8058,26931,1500000,500,4000,VA_BANK_BNI,2024-11-01,2024-11,2024-10,2024-06-02 12:24:12.809908+00:00
8059,5947,2000000,500,4000,VA_BANK_BRI,2024-11-01,2024-11,2024-08,2024-06-02 12:24:12.809908+00:00
8060,25487,4500000,500,4000,VA_BANK_MANDIRI,2024-11-01,2024-11,2024-10,2024-06-02 12:24:12.809908+00:00
8061,29261,50000,500,4000,VA_BANK_MANDIRI,2024-11-01,2024-11,2024-11,2024-06-02 12:24:12.809908+00:00
8062,13639,2300000,500,4000,VA_BANK_BNI,2024-09-12,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
8063,16371,20000,500,4000,VA_BANK_BNI,2024-09-21,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
8064,21255,100000,500,4000,VA_BANK_BRI,2024-10-07,2024-10,2024-10,2024-06-02 12:24:12.809908+00:00
8065,24965,690000,500,4000,VA_BANK_BRI,2024-12-12,2024-12,2024-10,2024-06-02 12:24:12.809908+00:00
8066,8889,200000,500,4000,VA_BANK_BNI,2024-09-28,2024-09,2024-08,2024-06-02 12:24:12.809908+00:00
8067,15885,2000000,500,4000,VA_BANK_BRI,2024-10-09,2024-10,2024-09,2024-06-02 12:24:12.809908+00:00
8068,5972,70000,500,4000,VA_BANK_BRI,2024-10-21,2024-10,2024-08,2024-06-02 12:24:12.809908+00:00
8069,3517,36000,500,4000,VA_BANK_BRI,2024-08-14,2024-08,2024-08,2024-06-02 12:24:12.809908+00:00
8070,6096,50000,500,4000,VA_BANK_BRI,2024-09-13,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
8071,17518,20000,500,4000,VA_BANK_BRI,2024-09-25,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
8072,28046,200000,500,4000,VA_BANK_BRI,2024-10-30,2024-10,2024-10,2024-06-02 12:24:12.809908+00:00
8073,5972,800000,500,4000,VA_BANK_BRI,2024-11-21,2024-11,2024-08,2024-06-02 12:24:12.809908+00:00
8074,2566,10000,500,4000,VA_BANK_BNI,2024-09-07,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
8075,16779,50000,500,4000,VA_BANK_BRI,2024-09-22,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
8076,8889,250000,500,4000,VA_BANK_BNI,2024-09-27,2024-09,2024-08,2024-06-02 12:24:12.809908+00:00
8077,24702,50000,500,4000,VA_BANK_BNI,2024-10-18,2024-10,2024-10,2024-06-02 12:24:12.809908+00:00
8078,13295,116000,500,4000,VA_BANK_MANDIRI,2024-09-25,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
8079,26931,10000,500,4000,VA_BANK_BNI,2024-11-01,2024-11,2024-10,2024-06-02 12:24:12.809908+00:00
8080,44729,100000,500,4000,VA_BANK_BNI,2025-01-18,2025-01,2025-01,2024-06-02 12:24:12.809908+00:00
8081,16735,700000,500,4000,VA_BANK_BRI,2024-09-29,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
8082,15653,1000000,500,4000,VA_BANK_MANDIRI,2024-10-28,2024-10,2024-09,2024-06-02 12:24:12.809908+00:00
8083,16735,50000,500,4000,VA_BANK_BRI,2024-12-11,2024-12,2024-09,2024-06-02 12:24:12.809908+00:00
8084,15665,100000,500,4000,VA_BANK_BRI,2024-09-21,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
8085,4843,10000,500,4000,VA_BANK_BRI,2024-08-18,2024-08,2024-08,2024-06-02 12:24:12.809908+00:00
8086,5928,180000,500,4000,VA_BANK_BRI,2024-08-21,2024-08,2024-08,2024-06-02 12:24:12.809908+00:00
8087,9857,10000,500,4000,VA_BANK_BNI,2024-10-07,2024-10,2024-10,2024-06-02 12:24:12.809908+00:00
8088,11644,10000,500,4000,VA_BANK_BRI,2024-09-06,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
8089,16797,470000,500,4000,VA_BANK_BNI,2024-10-01,2024-10,2024-10,2024-06-02 12:24:12.809908+00:00
8090,24209,50000,500,4000,VA_BANK_BRI,2024-10-17,2024-10,2024-10,2024-06-02 12:24:12.809908+00:00
8091,4300,197000,500,4000,VA_BANK_BRI,2024-08-17,2024-08,2024-08,2024-06-02 12:24:12.809908+00:00
8092,9015,117000,500,4000,VA_BANK_BNI,2024-09-02,2024-09,2024-08,2024-06-02 12:24:12.809908+00:00
8093,5350,10000000,500,4000,VA_BANK_BRI,2024-10-15,2024-10,2024-10,2024-06-02 12:24:12.809908+00:00
8094,17518,105000,500,4000,VA_BANK_BRI,2024-09-25,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
8095,17355,50000,500,4000,VA_BANK_BRI,2024-09-24,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
8096,28046,1500000,500,4000,VA_BANK_BRI,2024-10-28,2024-10,2024-10,2024-06-02 12:24:12.809908+00:00
8097,35612,2000000,500,4000,VA_BANK_BNI,2024-11-21,2024-11,2024-11,2024-06-02 12:24:12.809908+00:00
8098,36237,100000,500,4000,VA_BANK_MANDIRI,2024-11-23,2024-11,2024-11,2024-06-02 12:24:12.809908+00:00
8099,39182,80000,500,4000,VA_BANK_BNI,2024-12-06,2024-12,2024-12,2024-06-02 12:24:12.809908+00:00
8100,14326,50000,500,4000,VA_BANK_BNI,2024-10-11,2024-10,2024-09,2024-06-02 12:24:12.809908+00:00
8101,16669,655000,500,4000,VA_BANK_MANDIRI,2024-10-16,2024-10,2024-09,2024-06-02 12:24:12.809908+00:00
8102,12124,247000,500,4000,VA_BANK_BNI,2024-10-19,2024-10,2024-09,2024-06-02 12:24:12.809908+00:00
8103,596,210000,500,4000,VA_BANK_MANDIRI,2024-08-30,2024-08,2024-07,2024-06-02 12:24:12.809908+00:00
8104,13639,460000,500,4000,VA_BANK_BNI,2024-09-24,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
8105,16735,400000,500,4000,VA_BANK_BRI,2024-09-26,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
8106,18265,500000,500,4000,VA_BANK_MANDIRI,2024-09-28,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
8107,15137,1200000,500,4000,VA_BANK_BNI,2024-09-23,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
8108,18311,150000,500,4000,VA_BANK_BRI,2024-09-28,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
8109,2759,80000,500,4000,VA_BANK_BRI,2024-08-30,2024-08,2024-08,2024-06-02 12:24:12.809908+00:00
8110,8889,500000,500,4000,VA_BANK_BNI,2024-08-31,2024-08,2024-08,2024-06-02 12:24:12.809908+00:00
8111,2550,1751000,500,4000,VA_BANK_BRI,2024-08-15,2024-08,2024-08,2024-06-02 12:24:12.809908+00:00
8112,15885,500000,500,4000,VA_BANK_BRI,2024-09-20,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
8113,5941,3664000,500,4000,VA_BANK_MANDIRI,2024-09-27,2024-09,2024-08,2024-06-02 12:24:12.809908+00:00
8114,24965,21000,500,4000,VA_BANK_BRI,2024-10-20,2024-10,2024-10,2024-06-02 12:24:12.809908+00:00
8115,26073,50000,500,4000,VA_BANK_BRI,2025-01-05,2025-01,2025-01,2024-06-02 12:24:12.809908+00:00
8116,40615,500000,500,4000,VA_BANK_MANDIRI,2024-12-11,2024-12,2024-12,2024-06-02 12:24:12.809908+00:00
8117,11779,10000,500,4000,VA_BANK_BRI,2024-09-07,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
8118,13784,100000,500,4000,VA_BANK_BRI,2024-09-12,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
8119,20139,20000,500,4000,VA_BANK_BNI,2024-10-03,2024-10,2024-10,2024-06-02 12:24:12.809908+00:00
8120,22495,200000,500,4000,VA_BANK_BRI,2024-10-19,2024-10,2024-10,2024-06-02 12:24:12.809908+00:00
8121,22277,2000000,500,4000,VA_BANK_MANDIRI,2024-12-21,2024-12,2024-10,2024-06-02 12:24:12.809908+00:00
8122,655,10000,500,4000,VA_BANK_BRI,2024-08-24,2024-08,2024-08,2024-06-02 12:24:12.809908+00:00
8123,18342,1000000,500,4000,VA_BANK_MANDIRI,2024-10-22,2024-10,2024-10,2024-06-02 12:24:12.809908+00:00
8124,29428,60000,500,4000,VA_BANK_BNI,2025-01-05,2025-01,2025-01,2024-06-02 12:24:12.809908+00:00
8125,5401,100000,500,4000,VA_BANK_BNI,2024-08-20,2024-08,2024-08,2024-06-02 12:24:12.809908+00:00
8126,9888,725000,500,4000,VA_BANK_BRI,2024-10-25,2024-10,2024-10,2024-06-02 12:24:12.809908+00:00
8127,8564,600000,500,4000,VA_BANK_MANDIRI,2024-08-30,2024-08,2024-08,2024-06-02 12:24:12.809908+00:00
8128,10915,500000,500,4000,VA_BANK_MANDIRI,2024-09-23,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
8129,5080,200000,500,4000,VA_BANK_BNI,2024-08-19,2024-08,2024-08,2024-06-02 12:24:12.809908+00:00
8130,5947,1000000,500,4000,VA_BANK_BRI,2024-09-01,2024-09,2024-08,2024-06-02 12:24:12.809908+00:00
8131,14536,20000,500,4000,VA_BANK_BRI,2024-09-15,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
8132,14914,300000,500,4000,VA_BANK_BRI,2024-09-18,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
8133,8889,1900000,500,4000,VA_BANK_BNI,2024-10-01,2024-10,2024-08,2024-06-02 12:24:12.809908+00:00
8134,15698,50000,500,4000,VA_BANK_BRI,2024-12-11,2024-12,2024-09,2024-06-02 12:24:12.809908+00:00
8135,18153,100000,500,4000,VA_BANK_BNI,2024-09-27,2024-09,2024-09,2024-06-02 12:24:12.809908+00:00
8136,23954,50000,500,4000,VA_BANK_BRI,2024-11-23,2024-11,2024-11,2024-06-02 12:24:12.809908+00:00
